Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
14-4-4,34,154208.0,148683.0,5525.0,0.96417176800166
14-4-4,35,154208.0,149306.0,4902.0,0.9682117659265408
14-4-4,36,154208.0,152971.0,1237.0,0.9919783668810956
14-4-4,37,154208.0,152389.0,1819.0,0.988204243619008
14-4-4,38,154208.0,150280.0,3928.0,0.9745279103548454
14-4-4,39,154208.0,153081.0,1127.0,0.9926916891471259
14-4-4,4,154208.0,152995.0,1213.0,0.9921340008300478
14-4-4,40,154208.0,151130.0,3078.0,0.9800399460468977
14-4-4,41,154208.0,149019.0,5189.0,0.966350643286989
14-4-4,42,154208.0,152422.0,1786.0,0.9884182402988172
14-4-4,43,154208.0,147106.0,7102.0,0.9539453206059348
14-4-4,44,154208.0,151989.0,2219.0,0.985610344469807
14-4-4,45,154208.0,152730.0,1478.0,0.990415542643702
14-4-4,46,154208.0,150580.0,3628.0,0.9764733347167462
14-4-4,47,154208.0,150790.0,3418.0,0.9778351317700767
14-4-4,48,154208.0,149083.0,5125.0,0.9667656671508612
14-4-4,49,154208.0,150719.0,3489.0,0.9773747146710936
14-4-4,5,154208.0,151211.0,2997.0,0.9805652106246109
14-4-4,50,154208.0,149294.0,4914.0,0.9681339489520647
14-4-4,51,154208.0,150700.0,3508.0,0.9772515044615065
14-4-4,52,154208.0,152533.0,1675.0,0.9891380473127205
14-4-4,53,154208.0,150628.0,3580.0,0.9767846026146504
14-4-4,54,154208.0,151184.0,3024.0,0.9803901224320398
14-4-4,55,154208.0,152184.0,2024.0,0.9868748703050425
14-4-4,56,154208.0,150759.0,3449.0,0.9776341045860137
14-4-4,57,154208.0,150626.0,3582.0,0.9767716331189044
14-4-4,58,154208.0,150735.0,3473.0,0.9774784706370616
14-4-4,59,154208.0,152846.0,1362.0,0.9911677733969704
14-4-4,6,154208.0,150899.0,3309.0,0.9785419692882341
14-4-4,60,154208.0,152915.0,1293.0,0.9916152210002075
14-4-4,61,154208.0,152930.0,1278.0,0.9917124922183026
14-4-4,62,154208.0,150981.0,3227.0,0.9790737186138203
14-4-4,63,154208.0,150685.0,3523.0,0.9771542332434114
14-4-4,64,154208.0,152486.0,1722.0,0.9888332641626894
14-4-4,65,154208.0,152616.0,1592.0,0.9896762813861797
14-4-4,66,154208.0,150890.0,3318.0,0.9784836065573771
14-4-4,67,154208.0,150387.0,3821.0,0.9752217783772567
14-4-4,68,154208.0,152714.0,1494.0,0.990311786677734
14-4-4,69,154208.0,152779.0,1429.0,0.9907332952894792
14-4-4,7,154208.0,149140.0,5068.0,0.9671352977796224
14-4-4,70,154208.0,150873.0,3335.0,0.978373365843536
14-4-4,71,154208.0,153028.0,1180.0,0.9923479975098568
14-4-4,72,154208.0,152893.0,1315.0,0.9914725565470015
14-4-4,73,154208.0,150285.0,3923.0,0.9745603340942104
14-4-4,74,154208.0,151007.0,3201.0,0.9792423220585184
14-4-4,75,154208.0,150793.0,3415.0,0.9778545860136958
14-4-4,76,154208.0,152935.0,1273.0,0.9917449159576676
14-4-4,77,154208.0,150921.0,3287.0,0.9786846337414401
14-4-4,78,154208.0,152716.0,1492.0,0.9903247561734799
14-4-4,79,154208.0,152442.0,1766.0,0.9885479352562773
14-4-4,8,154208.0,150944.0,3264.0,0.9788337829425192
14-4-4,80,154208.0,152675.0,1533.0,0.9900588815106869
14-4-4,81,154208.0,149384.0,4824.0,0.968717576260635
14-4-4,82,154208.0,152487.0,1721.0,0.9888397489105624
14-4-4,83,154208.0,148942.0,5266.0,0.9658513177007678
14-4-4,84,154208.0,153000.0,1208.0,0.9921664245694127
14-4-4,85,154208.0,152887.0,1321.0,0.9914336480597634
14-4-4,86,154208.0,148835.0,5373.0,0.9651574496783565
14-4-4,87,154208.0,150932.0,3276.0,0.9787559659680432
14-4-4,88,154208.0,151226.0,2982.0,0.980662481842706
14-4-4,89,154208.0,153285.0,923.0,0.9940145777132186
14-4-4,9,154208.0,152981.0,1227.0,0.9920432143598257
14-4-4,90,154208.0,152925.0,1283.0,0.9916800684789375
14-4-4,91,154208.0,150743.0,3465.0,0.9775303486200456
14-4-4,92,154208.0,153056.0,1152.0,0.9925295704503009
14-4-4,93,154208.0,153108.0,1100.0,0.9928667773396971
14-4-4,94,154208.0,150972.0,3236.0,0.9790153558829633
14-4-4,95,154208.0,150588.0,3620.0,0.9765252126997302
14-4-4,96,154208.0,151100.0,3108.0,0.9798454036107076
14-4-4,97,154208.0,150744.0,3464.0,0.9775368333679186
14-4-4,98,154208.0,150614.0,3594.0,0.9766938161444283
14-4-4,99,154208.0,150658.0,3550.0,0.9769791450508404
16-4-4,1,154208.0,153062.0,1146.0,0.9925684789375389
16-4-4,10,154208.0,153036.0,1172.0,0.9923998754928408
16-4-4,100,154208.0,153315.0,893.0,0.9942091201494085
16-4-4,11,154208.0,153027.0,1181.0,0.9923415127619838
16-4-4,12,154208.0,153255.0,953.0,0.9938200352770284
16-4-4,13,154208.0,151014.0,3194.0,0.9792877152936293
16-4-4,14,154208.0,152882.0,1326.0,0.9914012243203985
16-4-4,15,154208.0,153185.0,1023.0,0.9933661029259182
16-4-4,16,154208.0,153025.0,1183.0,0.9923285432662378
16-4-4,17,154208.0,151235.0,2973.0,0.980720844573563
16-4-4,18,154208.0,150730.0,3478.0,0.9774460468976967
16-4-4,19,154208.0,152904.0,1304.0,0.9915438887736044
16-4-4,2,154208.0,152987.0,1221.0,0.9920821228470637
16-4-4,20,154208.0,153188.0,1020.0,0.9933855571695372
16-4-4,21,154208.0,148931.0,5277.0,0.9657799854741648
16-4-4,22,154208.0,152972.0,1236.0,0.9919848516289687
16-4-4,23,154208.0,152875.0,1333.0,0.9913558310852874
16-4-4,24,154208.0,152098.0,2110.0,0.9863171819879643
16-4-4,25,154208.0,150590.0,3618.0,0.9765381821954763
16-4-4,26,154208.0,151200.0,3008.0,0.9804938783980078
16-4-4,27,154208.0,152948.0,1260.0,0.9918292176800166
16-4-4,28,154208.0,152729.0,1479.0,0.990409057895829
16-4-4,29,154208.0,151285.0,2923.0,0.9810450819672131
16-4-4,3,154208.0,152651.0,1557.0,0.9899032475617348
16-4-4,30,154208.0,152986.0,1222.0,0.9920756380991907
16-4-4,31,154208.0,150900.0,3308.0,0.9785484540361071
16-4-4,32,154208.0,150793.0,3415.0,0.9778545860136958
16-4-4,33,154208.0,152846.0,1362.0,0.9911677733969704
16-4-4,34,154208.0,150999.0,3209.0,0.9791904440755343
16-4-4,35,154208.0,153320.0,888.0,0.9942415438887736
16-4-4,36,154208.0,152761.0,1447.0,0.9906165698277651
16-4-4,37,154208.0,151160.0,3048.0,0.9802344884830878
16-4-4,38,154208.0,150643.0,3565.0,0.9768818738327454
16-4-4,39,154208.0,153136.0,1072.0,0.9930483502801412
16-4-4,4,154208.0,152770.0,1438.0,0.9906749325586222
16-4-4,40,154208.0,152843.0,1365.0,0.9911483191533513
16-4-4,41,154208.0,153257.0,951.0,0.9938330047727745
16-4-4,42,154208.0,149428.0,4780.0,0.9690029051670471
16-4-4,43,154208.0,152916.0,1292.0,0.9916217057480805
16-4-4,44,154208.0,150948.0,3260.0,0.9788597219340112
16-4-4,45,154208.0,152481.0,1727.0,0.9888008404233244
16-4-4,46,154208.0,152838.0,1370.0,0.9911158954139863
16-4-4,47,154208.0,153089.0,1119.0,0.99274356713011
16-4-4,48,154208.0,150687.0,3521.0,0.9771672027391575
16-4-4,49,154208.0,152618.0,1590.0,0.9896892508819257
16-4-4,5,154208.0,153051.0,1157.0,0.9924971467109359
16-4-4,50,154208.0,152456.0,1752.0,0.9886387217264992
16-4-4,51,154208.0,153011.0,1197.0,0.9922377567960158
16-4-4,52,154208.0,152989.0,1219.0,0.9920950923428097
16-4-4,53,154208.0,150877.0,3331.0,0.978399304835028
16-4-4,54,154208.0,152708.0,1500.0,0.9902728781904959
16-4-4,55,154208.0,151011.0,3197.0,0.9792682610500104
16-4-4,56,154208.0,152741.0,1467.0,0.9904868748703051
16-4-4,57,154208.0,152909.0,1299.0,0.9915763125129695
16-4-4,58,154208.0,153086.0,1122.0,0.992724112886491
16-4-4,59,154208.0,152657.0,1551.0,0.9899421560489728
16-4-4,6,154208.0,153055.0,1153.0,0.9925230857024279
16-4-4,60,154208.0,152823.0,1385.0,0.9910186241958913
16-4-4,61,154208.0,150995.0,3213.0,0.9791645050840423
16-4-4,62,154208.0,152682.0,1526.0,0.9901042747457979
16-4-4,63,154208.0,152492.0,1716.0,0.9888721726499273
16-4-4,64,154208.0,153156.0,1052.0,0.9931780452376011
16-4-4,65,154208.0,152985.0,1223.0,0.9920691533513177
16-4-4,66,154208.0,151171.0,3037.0,0.9803058207096909
16-4-4,67,154208.0,149114.0,5094.0,0.9669666943349242
16-4-4,68,154208.0,152998.0,1210.0,0.9921534550736667
16-4-4,69,154208.0,150828.0,3380.0,0.9780815521892509
16-4-4,7,154208.0,150814.0,3394.0,0.9779907657190289
16-4-4,70,154208.0,153185.0,1023.0,0.9933661029259182
16-4-4,71,154208.0,153035.0,1173.0,0.9923933907449678
16-4-4,72,154208.0,150988.0,3220.0,0.9791191118489313
16-4-4,73,154208.0,151023.0,3185.0,0.9793460780244864
16-4-4,74,154208.0,151328.0,2880.0,0.9813239261257523
16-4-4,75,154208.0,151331.0,2877.0,0.9813433803693712
16-4-4,76,154208.0,150882.0,3326.0,0.978431728574393
16-4-4,77,154208.0,150941.0,3267.0,0.9788143286989002
16-4-4,78,154208.0,152789.0,1419.0,0.9907981427682092
16-4-4,79,154208.0,151213.0,2995.0,0.9805781801203569
16-4-4,8,154208.0,151302.0,2906.0,0.9811553226810542
16-4-4,80,154208.0,152862.0,1346.0,0.9912715293629384
16-4-4,81,154208.0,151246.0,2962.0,0.9807921768001661
16-4-4,82,154208.0,151216.0,2992.0,0.980597634363976
16-4-4,83,154208.0,152788.0,1420.0,0.9907916580203362
16-4-4,84,154208.0,147424.0,6784.0,0.9560074704295497
16-4-4,85,154208.0,153115.0,1093.0,0.9929121705748081
16-4-4,86,154208.0,152958.0,1250.0,0.9918940651587467
16-4-4,87,154208.0,153210.0,998.0,0.9935282216227433
16-4-4,88,154208.0,151281.0,2927.0,0.9810191429757211
16-4-4,89,154208.0,152850.0,1358.0,0.9911937123884623
16-4-4,9,154208.0,153122.0,1086.0,0.9929575638099191
16-4-4,90,154208.0,151150.0,3058.0,0.9801696410043578
16-4-4,91,154208.0,153282.0,926.0,0.9939951234695995
16-4-4,92,154208.0,150785.0,3423.0,0.9778027080307118
16-4-4,93,154208.0,152953.0,1255.0,0.9918616414193816
16-4-4,94,154208.0,152789.0,1419.0,0.9907981427682092
16-4-4,95,154208.0,151185.0,3023.0,0.9803966071799128
16-4-4,96,154208.0,152932.0,1276.0,0.9917254617140485
16-4-4,97,154208.0,152636.0,1572.0,0.9898059763436398
16-4-4,98,154208.0,149168.0,5040.0,0.9673168707200664
16-4-4,99,154208.0,152472.0,1736.0,0.9887424776924674
18-4-4,1,154208.0,152898.0,1310.0,0.9915049802863665
18-4-4,10,154208.0,151210.0,2998.0,0.9805587258767379
18-4-4,100,154208.0,152928.0,1280.0,0.9916995227225566
18-4-4,11,154208.0,151101.0,3107.0,0.9798518883585806
18-4-4,12,154208.0,152750.0,1458.0,0.9905452376011621
18-4-4,13,154208.0,153205.0,1003.0,0.9934957978833783
18-4-4,14,154208.0,151325.0,2883.0,0.9813044718821332
18-4-4,15,154208.0,152813.0,1395.0,0.9909537767171612
18-4-4,16,154208.0,151133.0,3075.0,0.9800594002905167
18-4-4,17,154208.0,151114.0,3094.0,0.9799361900809297
18-4-4,18,154208.0,153374.0,834.0,0.9945917202739157
18-4-4,19,154208.0,153076.0,1132.0,0.992659265407761
18-4-4,2,154208.0,153254.0,954.0,0.9938135505291554
18-4-4,20,154208.0,153318.0,890.0,0.9942285743930276
18-4-4,21,154208.0,153344.0,864.0,0.9943971778377256
18-4-4,22,154208.0,152799.0,1409.0,0.9908629902469392
18-4-4,23,154208.0,151044.0,3164.0,0.9794822577298194
18-4-4,24,154208.0,153328.0,880.0,0.9942934218717576
18-4-4,25,154208.0,153264.0,944.0,0.9938783980078855
18-4-4,26,154208.0,153179.0,1029.0,0.9933271944386802
18-4-4,27,154208.0,151475.0,2733.0,0.9822771840630836
18-4-4,28,154208.0,152955.0,1253.0,0.9918746109151276
18-4-4,29,154208.0,152905.0,1303.0,0.9915503735214775
18-4-4,3,154208.0,153116.0,1092.0,0.9929186553226811
18-4-4,30,154208.0,151300.0,2908.0,0.9811423531853082
18-4-4,31,154208.0,153167.0,1041.0,0.9932493774642042
18-4-4,32,154208.0,149492.0,4716.0,0.9694179290309193
18-4-4,33,154208.0,153000.0,1208.0,0.9921664245694127
18-4-4,34,154208.0,153191.0,1017.0,0.9934050114131563
18-4-4,35,154208.0,151143.0,3065.0,0.9801242477692468
18-4-4,36,154208.0,153014.0,1194.0,0.9922572110396348
18-4-4,38,154208.0,153033.0,1175.0,0.9923804212492219
18-4-4,39,154208.0,152970.0,1238.0,0.9919718821332226
18-4-4,4,154208.0,152771.0,1437.0,0.9906814173064952
18-4-4,40,154208.0,151455.0,2753.0,0.9821474891056236
18-4-4,42,154208.0,153083.0,1125.0,0.9927046586428719
18-4-4,43,154208.0,150599.0,3609.0,0.9765965449263333
18-4-4,44,154208.0,153318.0,890.0,0.9942285743930276
18-4-4,45,154208.0,151129.0,3079.0,0.9800334612990247
18-4-4,46,154208.0,153047.0,1161.0,0.9924712077194439
18-4-4,47,154208.0,153248.0,960.0,0.9937746420419175
