Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
12-4-4,60,154208.0,4765.0,149443.0,0.030899823614857855
12-4-4,61,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,62,154208.0,6839.0,147369.0,0.04434919070346545
12-4-4,63,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,64,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,65,154208.0,6996.0,147212.0,0.045367296119526876
12-4-4,66,154208.0,5106.0,149102.0,0.03311112263955177
12-4-4,67,154208.0,8317.0,145891.0,0.05393364805976344
12-4-4,68,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,69,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,7,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,70,154208.0,6838.0,147370.0,0.04434270595559245
12-4-4,71,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,72,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,73,154208.0,4944.0,149264.0,0.032060593484125335
12-4-4,74,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,75,154208.0,5106.0,149102.0,0.03311112263955177
12-4-4,76,154208.0,5024.0,149184.0,0.03257937331396555
12-4-4,77,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,78,154208.0,3542.0,150666.0,0.022968976966175555
12-4-4,79,154208.0,5017.0,149191.0,0.03253398007885453
12-4-4,8,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,80,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,81,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,82,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,83,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,84,154208.0,4765.0,149443.0,0.030899823614857855
12-4-4,85,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,86,154208.0,16929.0,137279.0,0.10978029674206267
12-4-4,87,154208.0,5106.0,149102.0,0.03311112263955177
12-4-4,88,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,89,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,9,154208.0,3370.0,150838.0,0.02185360033201909
12-4-4,90,154208.0,6922.0,147286.0,0.04488742477692467
12-4-4,91,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,92,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,93,154208.0,6670.0,147538.0,0.043253268312927994
12-4-4,94,154208.0,5103.0,149105.0,0.03309166839593276
12-4-4,95,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,96,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,97,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,99,154208.0,6841.0,147367.0,0.04436216019921146
14-4-4,1,154208.0,3294.0,150914.0,0.021360759493670885
14-4-4,10,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,100,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,11,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,12,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,13,154208.0,10230.0,143978.0,0.0663389707408176
14-4-4,14,154208.0,1568.0,152640.0,0.01016808466486823
14-4-4,15,154208.0,3542.0,150666.0,0.022968976966175555
