Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
14-4-4,73,154208.0,141430.0,12778.0,0.9171378916787716
14-4-4,74,154208.0,143725.0,10483.0,0.9320203880473127
14-4-4,75,154208.0,140596.0,13612.0,0.9117296119526873
14-4-4,76,154208.0,150194.0,4014.0,0.9739702220377672
14-4-4,77,154208.0,136657.0,17551.0,0.8861861900809297
14-4-4,78,154208.0,142006.0,12202.0,0.9208731064536211
14-4-4,79,154208.0,143333.0,10875.0,0.9294783668810956
14-4-4,8,154208.0,142922.0,11286.0,0.9268131355052915
14-4-4,80,154208.0,140758.0,13450.0,0.9127801411081137
14-4-4,81,154208.0,143880.0,10328.0,0.9330255239676282
14-4-4,82,154208.0,139760.0,14448.0,0.906308362730857
14-4-4,83,154208.0,141216.0,12992.0,0.9157501556339489
14-4-4,84,154208.0,149443.0,4765.0,0.9691001763851421
14-4-4,85,154208.0,147069.0,7139.0,0.9537053849346337
14-4-4,86,154208.0,143084.0,11124.0,0.927863664660718
14-4-4,87,154208.0,138882.0,15326.0,0.9006147540983607
14-4-4,88,154208.0,149072.0,5136.0,0.9666943349242582
14-4-4,89,154208.0,135756.0,18452.0,0.8803434322473542
14-4-4,9,154208.0,133659.0,20549.0,0.8667449159576676
14-4-4,90,154208.0,143996.0,10212.0,0.9337777547208964
14-4-4,91,154208.0,145597.0,8611.0,0.9441598360655737
14-4-4,92,154208.0,134992.0,19216.0,0.8753890848723802
14-4-4,93,154208.0,144429.0,9779.0,0.9365856505499066
14-4-4,94,154208.0,145722.0,8486.0,0.9449704295496991
14-4-4,95,154208.0,139416.0,14792.0,0.9040776094625441
14-4-4,96,154208.0,147524.0,6684.0,0.9566559452168499
14-4-4,97,154208.0,142861.0,11347.0,0.9264175658850384
14-4-4,98,154208.0,143238.0,10970.0,0.9288623158331604
14-4-4,99,154208.0,147498.0,6710.0,0.9564873417721519
16-4-4,1,154208.0,146285.0,7923.0,0.9486213426021997
16-4-4,10,154208.0,147890.0,6318.0,0.9590293629383689
16-4-4,100,154208.0,147813.0,6395.0,0.9585300373521477
16-4-4,11,154208.0,134935.0,19273.0,0.875019454243619
16-4-4,12,154208.0,149320.0,4888.0,0.9683025523967628
16-4-4,13,154208.0,150919.0,3289.0,0.9786716642456941
16-4-4,14,154208.0,147485.0,6723.0,0.9564030400498028
16-4-4,15,154208.0,130893.0,23315.0,0.8488081033409421
16-4-4,16,154208.0,146852.0,7356.0,0.9522981946461921
16-4-4,17,154208.0,146318.0,7890.0,0.9488353392820087
16-4-4,18,154208.0,144221.0,9987.0,0.935236822992322
16-4-4,19,154208.0,146178.0,8030.0,0.9479274745797883
16-4-4,2,154208.0,148050.0,6158.0,0.9600669225980494
16-4-4,20,154208.0,134996.0,19212.0,0.8754150238638722
16-4-4,21,154208.0,145959.0,8249.0,0.9465073147956008
16-4-4,22,154208.0,139170.0,15038.0,0.9024823614857854
16-4-4,23,154208.0,141610.0,12598.0,0.918305146295912
16-4-4,24,154208.0,145125.0,9083.0,0.9410990350695165
16-4-4,25,154208.0,144254.0,9954.0,0.9354508196721312
16-4-4,26,154208.0,146306.0,7902.0,0.9487575223075326
16-4-4,27,154208.0,147524.0,6684.0,0.9566559452168499
16-4-4,28,154208.0,151121.0,3087.0,0.9799815833160407
16-4-4,29,154208.0,142440.0,11768.0,0.9236874870305043
16-4-4,3,154208.0,146480.0,7728.0,0.9498858684374352
16-4-4,30,154208.0,146241.0,7967.0,0.9483360136957875
16-4-4,31,154208.0,143059.0,11149.0,0.9277015459638929
16-4-4,32,154208.0,145866.0,8342.0,0.9459042332434114
16-4-4,33,154208.0,147240.0,6968.0,0.9548142768209172
16-4-4,34,154208.0,141516.0,12692.0,0.9176955799958497
16-4-4,35,154208.0,135287.0,18921.0,0.877302085494916
16-4-4,36,154208.0,143684.0,10524.0,0.9317545133845196
16-4-4,37,154208.0,147449.0,6759.0,0.9561695891263747
16-4-4,38,154208.0,142823.0,11385.0,0.9261711454658643
16-4-4,39,154208.0,146796.0,7412.0,0.951935048765304
16-4-4,4,154208.0,151618.0,2590.0,0.983204503008923
16-4-4,40,154208.0,143798.0,10410.0,0.932493774642042
16-4-4,41,154208.0,138797.0,15411.0,0.9000635505291554
16-4-4,42,154208.0,146406.0,7802.0,0.949405997094833
16-4-4,43,154208.0,149756.0,4452.0,0.971129902469392
16-4-4,44,154208.0,148060.0,6148.0,0.9601317700767794
16-4-4,45,154208.0,144303.0,9905.0,0.9357685723179083
16-4-4,46,154208.0,142417.0,11791.0,0.9235383378294252
16-4-4,47,154208.0,144686.0,9522.0,0.9382522307532684
16-4-4,48,154208.0,121629.0,32579.0,0.7887333990454451
16-4-4,49,154208.0,141380.0,12828.0,0.9168136542851214
16-4-4,5,154208.0,144152.0,10056.0,0.9347893753890849
16-4-4,50,154208.0,144798.0,9410.0,0.9389785225150447
16-4-4,51,154208.0,146071.0,8137.0,0.9472336065573771
16-4-4,52,154208.0,139988.0,14220.0,0.9077868852459017
16-4-4,53,154208.0,147494.0,6714.0,0.9564614027806599
16-4-4,54,154208.0,141112.0,13096.0,0.9150757418551567
16-4-4,55,154208.0,140025.0,14183.0,0.9080268209172028
16-4-4,56,154208.0,144553.0,9655.0,0.937389759286159
16-4-4,57,154208.0,140935.0,13273.0,0.9139279414816351
16-4-4,58,154208.0,143819.0,10389.0,0.932629954347375
16-4-4,59,154208.0,148430.0,5778.0,0.9625311267897904
16-4-4,6,154208.0,136084.0,18124.0,0.8824704295496991
16-4-4,60,154208.0,148240.0,5968.0,0.9612990246939199
16-4-4,61,154208.0,143342.0,10866.0,0.9295367296119527
16-4-4,62,154208.0,144925.0,9283.0,0.939802085494916
16-4-4,63,154208.0,146734.0,7474.0,0.9515329943971779
16-4-4,64,154208.0,139789.0,14419.0,0.9064964204191741
16-4-4,65,154208.0,145031.0,9177.0,0.9404894687694543
16-4-4,66,154208.0,124465.0,29743.0,0.8071241440132808
16-4-4,67,154208.0,140013.0,14195.0,0.9079490039427267
16-4-4,68,154208.0,148369.0,5839.0,0.9621355571695372
16-4-4,69,154208.0,145167.0,9041.0,0.9413713944801826
16-4-4,7,154208.0,140779.0,13429.0,0.9129163208134468
16-4-4,70,154208.0,132008.0,22200.0,0.8560385972193401
16-4-4,71,154208.0,140846.0,13362.0,0.913350798920938
16-4-4,72,154208.0,140619.0,13589.0,0.9118787611537663
16-4-4,73,154208.0,141245.0,12963.0,0.915938213322266
16-4-4,74,154208.0,144048.0,10160.0,0.9341149616102926
16-4-4,75,154208.0,146168.0,8040.0,0.9478626271010583
16-4-4,76,154208.0,144919.0,9289.0,0.939763177007678
16-4-4,77,154208.0,145915.0,8293.0,0.9462219858891886
16-4-4,78,154208.0,143174.0,11034.0,0.9284472919692882
16-4-4,79,154208.0,146509.0,7699.0,0.9500739261257523
16-4-4,8,154208.0,145063.0,9145.0,0.9406969807013903
16-4-4,80,154208.0,144756.0,9452.0,0.9387061631043785
16-4-4,81,154208.0,140257.0,13951.0,0.9095312824237394
16-4-4,82,154208.0,141486.0,12722.0,0.9175010375596597
16-4-4,83,154208.0,148278.0,5930.0,0.961545445113094
16-4-4,84,154208.0,149896.0,4312.0,0.9720377671716124
16-4-4,85,154208.0,148405.0,5803.0,0.9623690080929653
16-4-4,86,154208.0,147162.0,7046.0,0.954308466486823
16-4-4,87,154208.0,145189.0,9019.0,0.9415140589333887
16-4-4,88,154208.0,141035.0,13173.0,0.9145764162689355
16-4-4,89,154208.0,147214.0,6994.0,0.9546456733762191
16-4-4,9,154208.0,149381.0,4827.0,0.968698122017016
16-4-4,90,154208.0,134242.0,19966.0,0.8705255239676282
16-4-4,91,154208.0,144146.0,10062.0,0.9347504669018468
16-4-4,92,154208.0,134644.0,19564.0,0.8731323926125752
16-4-4,93,154208.0,145158.0,9050.0,0.9413130317493256
16-4-4,94,154208.0,142987.0,11221.0,0.9272346441170367
16-4-4,95,154208.0,139282.0,14926.0,0.9032086532475617
16-4-4,96,154208.0,145746.0,8462.0,0.9451260634986511
16-4-4,97,154208.0,143979.0,10229.0,0.9336675140070554
16-4-4,98,154208.0,140464.0,13744.0,0.910873625233451
16-4-4,99,154208.0,139036.0,15172.0,0.901613405270803
18-4-4,1,154208.0,140319.0,13889.0,0.9099333367918655
18-4-4,10,154208.0,149902.0,4306.0,0.9720766756588504
18-4-4,100,154208.0,150248.0,3960.0,0.9743203984229093
18-4-4,11,154208.0,133852.0,20356.0,0.867996472297157
18-4-4,12,154208.0,147975.0,6233.0,0.9595805665075742
18-4-4,13,154208.0,145941.0,8267.0,0.9463905893338866
18-4-4,14,154208.0,145061.0,9147.0,0.9406840112056444
18-4-4,15,154208.0,146431.0,7777.0,0.949568115791658
18-4-4,16,154208.0,143054.0,11154.0,0.9276691222245279
18-4-4,17,154208.0,150288.0,3920.0,0.9745797883378294
18-4-4,18,154208.0,143199.0,11009.0,0.9286094106661134
18-4-4,19,154208.0,147054.0,7154.0,0.9536081137165388
18-4-4,2,154208.0,144814.0,9394.0,0.9390822784810127
18-4-4,20,154208.0,144647.0,9561.0,0.9379993255862212
18-4-4,21,154208.0,142398.0,11810.0,0.9234151276198381
18-4-4,22,154208.0,144485.0,9723.0,0.9369487964307948
18-4-4,23,154208.0,143825.0,10383.0,0.932668862834613
18-4-4,24,154208.0,145942.0,8266.0,0.9463970740817597
18-4-4,25,154208.0,143427.0,10781.0,0.9300879331811579
18-4-4,26,154208.0,146272.0,7936.0,0.9485370408798506
18-4-4,27,154208.0,148685.0,5523.0,0.9641847374974061
18-4-4,28,154208.0,141833.0,12375.0,0.9197512450715916
18-4-4,29,154208.0,147549.0,6659.0,0.9568180639136751
18-4-4,3,154208.0,149630.0,4578.0,0.9703128242373936
18-4-4,30,154208.0,145679.0,8529.0,0.9446915853911599
18-4-4,31,154208.0,140599.0,13609.0,0.9117490661963062
18-4-4,32,154208.0,142989.0,11219.0,0.9272476136127827
18-4-4,33,154208.0,145523.0,8685.0,0.9436799647229716
18-4-4,34,154208.0,139318.0,14890.0,0.9034421041709898
18-4-4,35,154208.0,146174.0,8034.0,0.9479015355882964
18-4-4,36,154208.0,148237.0,5971.0,0.9612795704503009
18-4-4,38,154208.0,144481.0,9727.0,0.9369228574393028
18-4-4,39,154208.0,141340.0,12868.0,0.9165542643702013
18-4-4,4,154208.0,141108.0,13100.0,0.9150498028636647
18-4-4,40,154208.0,146049.0,8159.0,0.947090942104171
18-4-4,42,154208.0,149960.0,4248.0,0.9724527910354845
18-4-4,43,154208.0,148354.0,5854.0,0.9620382859514423
18-4-4,44,154208.0,144449.0,9759.0,0.9367153455073667
18-4-4,45,154208.0,139396.0,14812.0,0.903947914505084
18-4-4,46,154208.0,141769.0,12439.0,0.9193362212077194
18-4-4,47,154208.0,146949.0,7259.0,0.9529272151898734
