Folder,File,Number of test cases,Number of inputs (with resets),Number of inputs (no resets),Length of less test case,Length of largest test case,Average length,Standard deviation,Variance
4-4-4,27,3,38,35,11.0,13.0,11.666666666666666,1.1547005383792517,1.3333333333333335
4-4-4,28,5,43,38,6.0,11.0,7.6,2.3021728866442674,5.3
4-4-4,29,2,30,28,12.0,16.0,14.0,2.8284271247461903,8.0
4-4-4,3,4,40,36,5.0,13.0,9.0,3.6514837167011076,13.333333333333334
4-4-4,30,4,42,38,8.0,12.0,9.5,1.7320508075688772,3.0
4-4-4,31,4,40,36,6.0,13.0,9.0,3.559026084010437,12.666666666666666
4-4-4,32,4,48,44,10.0,12.0,11.0,1.1547005383792515,1.3333333333333333
4-4-4,33,4,44,40,7.0,12.0,10.0,2.160246899469287,4.666666666666667
4-4-4,35,3,37,34,7.0,14.0,11.333333333333334,3.7859388972001824,14.333333333333332
4-4-4,36,6,47,41,4.0,10.0,6.833333333333333,2.2286019533929036,4.966666666666666
4-4-4,37,5,45,40,6.0,12.0,8.0,2.449489742783178,6.0
4-4-4,38,4,43,39,8.0,13.0,9.75,2.362907813126304,5.583333333333333
4-4-4,39,3,32,29,7.0,15.0,9.666666666666666,4.618802153517006,21.333333333333332
4-4-4,4,4,40,36,5.0,13.0,9.0,3.6514837167011076,13.333333333333334
4-4-4,41,4,48,44,9.0,12.0,11.0,1.4142135623730951,2.0
4-4-4,42,3,31,28,8.0,11.0,9.333333333333334,1.5275252316519468,2.3333333333333335
4-4-4,43,3,45,42,14.0,14.0,14.0,0.0,0.0
4-4-4,44,5,47,42,6.0,10.0,8.4,2.1908902300206643,4.8
4-4-4,45,5,35,30,5.0,8.0,6.0,1.224744871391589,1.5
4-4-4,47,4,47,43,9.0,13.0,10.75,1.707825127659933,2.9166666666666665
4-4-4,48,3,41,38,12.0,14.0,12.666666666666666,1.1547005383792517,1.3333333333333335
4-4-4,49,3,41,38,11.0,14.0,12.666666666666666,1.5275252316519468,2.3333333333333335
4-4-4,5,4,27,23,4.0,9.0,5.75,2.362907813126304,5.583333333333333
4-4-4,50,4,41,37,8.0,11.0,9.25,1.2583057392117916,1.5833333333333333
4-4-4,51,6,69,63,10.0,11.0,10.5,0.5477225575051661,0.3
4-4-4,52,4,44,40,9.0,11.0,10.0,1.1547005383792515,1.3333333333333333
4-4-4,53,6,57,51,8.0,10.0,8.5,0.8366600265340756,0.7
4-4-4,54,4,36,32,7.0,10.0,8.0,1.4142135623730951,2.0
4-4-4,55,4,49,45,10.0,13.0,11.25,1.2583057392117916,1.5833333333333333
4-4-4,56,3,27,24,4.0,13.0,8.0,4.58257569495584,21.0
4-4-4,57,3,30,27,3.0,13.0,9.0,5.291502622129181,28.0
4-4-4,58,3,31,28,7.0,12.0,9.333333333333334,2.5166114784235836,6.333333333333334
4-4-4,59,4,35,31,7.0,10.0,7.75,1.5,2.25
4-4-4,6,4,42,38,8.0,12.0,9.5,1.7320508075688772,3.0
4-4-4,60,3,33,30,4.0,13.0,10.0,5.196152422706632,27.0
4-4-4,62,5,42,37,6.0,9.0,7.4,1.51657508881031,2.3
4-4-4,63,3,26,23,5.0,13.0,7.666666666666667,4.618802153517007,21.333333333333336
4-4-4,64,2,33,31,15.0,16.0,15.5,0.7071067811865476,0.5
4-4-4,65,4,39,35,6.0,13.0,8.75,3.4034296427770228,11.583333333333334
4-4-4,66,3,37,34,10.0,12.0,11.333333333333334,1.1547005383792517,1.3333333333333335
4-4-4,67,3,42,39,13.0,13.0,13.0,0.0,0.0
4-4-4,69,3,42,39,12.0,14.0,13.0,1.0,1.0
4-4-4,7,3,43,40,13.0,14.0,13.333333333333334,0.5773502691896257,0.3333333333333333
4-4-4,70,4,36,32,5.0,10.0,8.0,2.160246899469287,4.666666666666667
4-4-4,71,4,44,40,9.0,11.0,10.0,0.816496580927726,0.6666666666666666
4-4-4,72,4,41,37,6.0,12.0,9.25,2.5,6.25
4-4-4,73,3,28,25,7.0,10.0,8.333333333333334,1.5275252316519468,2.3333333333333335
4-4-4,74,2,23,21,6.0,15.0,10.5,6.363961030678928,40.5
4-4-4,75,3,31,28,7.0,14.0,9.333333333333334,4.041451884327381,16.333333333333332
4-4-4,76,4,56,52,13.0,13.0,13.0,0.0,0.0
4-4-4,77,2,32,30,14.0,16.0,15.0,1.4142135623730951,2.0
4-4-4,78,4,37,33,7.0,10.0,8.25,1.2583057392117916,1.5833333333333333
4-4-4,79,2,29,27,11.0,16.0,13.5,3.5355339059327378,12.5
4-4-4,8,3,34,31,8.0,13.0,10.333333333333334,2.516611478423583,6.333333333333333
4-4-4,81,4,32,28,5.0,13.0,7.0,4.0,16.0
4-4-4,82,2,30,28,14.0,14.0,14.0,0.0,0.0
4-4-4,83,4,44,40,9.0,12.0,10.0,1.4142135623730951,2.0
4-4-4,84,2,25,23,10.0,13.0,11.5,2.1213203435596424,4.5
4-4-4,85,2,30,28,13.0,15.0,14.0,1.4142135623730951,2.0
4-4-4,86,5,40,35,5.0,9.0,7.0,2.0,4.0
4-4-4,87,4,47,43,9.0,13.0,10.75,2.0615528128088303,4.25
4-4-4,88,2,31,29,13.0,16.0,14.5,2.1213203435596424,4.5
4-4-4,89,3,43,40,11.0,15.0,13.333333333333334,2.0816659994661326,4.333333333333333
4-4-4,9,4,35,31,3.0,12.0,7.75,4.924428900898052,24.25
4-4-4,90,4,55,51,10.0,14.0,12.75,1.8929694486000912,3.5833333333333335
4-4-4,91,4,39,35,7.0,12.0,8.75,2.362907813126304,5.583333333333333
4-4-4,92,4,35,31,5.0,10.0,7.75,2.0615528128088303,4.25
4-4-4,93,2,27,25,12.0,13.0,12.5,0.7071067811865476,0.5
4-4-4,94,4,48,44,10.0,13.0,11.0,1.4142135623730951,2.0
4-4-4,95,4,39,35,7.0,11.0,8.75,2.0615528128088303,4.25
4-4-4,96,4,44,40,8.0,13.0,10.0,2.160246899469287,4.666666666666667
4-4-4,97,3,41,38,9.0,15.0,12.666666666666666,3.214550253664318,10.333333333333332
4-4-4,98,2,29,27,12.0,15.0,13.5,2.1213203435596424,4.5
4-4-4,99,2,26,24,10.0,14.0,12.0,2.8284271247461903,8.0
6-4-4,1,4,67,63,12.0,18.0,15.75,2.6299556396765835,6.916666666666667
6-4-4,10,7,93,86,7.0,18.0,12.285714285714286,4.785891965429423,22.9047619047619
6-4-4,100,6,95,89,12.0,18.0,14.833333333333334,2.0412414523193148,4.166666666666666
6-4-4,11,6,77,71,8.0,17.0,11.833333333333334,3.9707262140150976,15.76666666666667
6-4-4,12,5,85,80,15.0,17.0,16.0,0.7071067811865476,0.5
6-4-4,13,4,54,50,4.0,16.0,12.5,5.686240703077327,32.333333333333336
6-4-4,14,5,81,76,11.0,20.0,15.2,3.492849839314596,12.2
6-4-4,15,8,116,108,10.0,16.0,13.5,2.5071326821120348,6.285714285714286
6-4-4,16,4,71,67,11.0,20.0,16.75,4.272001872658765,18.25
6-4-4,17,5,77,72,8.0,20.0,14.4,5.89915248150105,34.8
6-4-4,18,5,80,75,13.0,17.0,15.0,1.8708286933869707,3.5
6-4-4,19,7,101,94,12.0,15.0,13.428571428571429,1.511857892036909,2.285714285714286
6-4-4,2,5,104,99,16.0,21.0,19.8,2.16794833886788,4.699999999999999
6-4-4,20,3,62,59,19.0,20.0,19.666666666666668,0.5773502691896258,0.33333333333333337
6-4-4,21,4,80,76,18.0,20.0,19.0,0.816496580927726,0.6666666666666666
6-4-4,22,6,93,87,11.0,18.0,14.5,2.949576240750525,8.7
6-4-4,23,4,68,64,9.0,20.0,16.0,4.83045891539648,23.333333333333332
6-4-4,24,7,116,109,14.0,18.0,15.571428571428571,1.6183471874253743,2.6190476190476195
6-4-4,25,8,123,115,12.0,16.0,14.375,1.5979898086569353,2.5535714285714284
6-4-4,26,6,94,88,11.0,17.0,14.666666666666666,2.250925735484551,5.066666666666666
6-4-4,27,4,79,75,16.0,21.0,18.75,2.0615528128088303,4.25
6-4-4,28,4,74,70,15.0,19.0,17.5,1.7320508075688772,3.0
6-4-4,29,3,60,57,18.0,20.0,19.0,1.0,1.0
6-4-4,3,5,83,78,13.0,19.0,15.6,2.1908902300206643,4.8
6-4-4,30,6,105,99,14.0,19.0,16.5,1.8708286933869707,3.5
6-4-4,31,5,87,82,15.0,18.0,16.4,1.1401754250991378,1.2999999999999998
6-4-4,32,5,101,96,18.0,20.0,19.2,0.8366600265340756,0.7000000000000001
6-4-4,33,4,59,55,7.0,19.0,13.75,4.9916597106239795,24.916666666666668
6-4-4,34,4,62,58,10.0,19.0,14.5,4.203173404306164,17.666666666666668
6-4-4,35,5,66,61,9.0,19.0,12.2,4.604345773288535,21.2
6-4-4,36,2,39,37,14.0,23.0,18.5,6.363961030678928,40.5
6-4-4,37,5,82,77,10.0,18.0,15.4,3.2863353450309964,10.799999999999999
6-4-4,38,8,94,86,8.0,15.0,10.75,2.6049403612586386,6.785714285714286
6-4-4,39,5,88,83,14.0,18.0,16.6,1.51657508881031,2.3
6-4-4,4,4,75,71,13.0,20.0,17.75,3.304037933599835,10.916666666666666
6-4-4,40,5,74,69,8.0,19.0,13.8,5.540758070878027,30.700000000000003
6-4-4,41,5,75,70,7.0,19.0,14.0,4.58257569495584,21.0
6-4-4,42,6,95,89,13.0,17.0,14.833333333333334,1.7224014243685082,2.966666666666666
6-4-4,43,7,69,62,5.0,16.0,8.857142857142858,4.413183712037204,19.476190476190478
6-4-4,44,5,78,73,10.0,18.0,14.6,3.7815340802378077,14.3
6-4-4,45,5,83,78,13.0,18.0,15.6,2.5099800796022267,6.3
6-4-4,46,4,77,73,17.0,20.0,18.25,1.5,2.25
6-4-4,47,5,85,80,14.0,18.0,16.0,2.0,4.0
6-4-4,48,6,80,74,10.0,15.0,12.333333333333334,1.96638416050035,3.8666666666666663
6-4-4,49,6,89,83,9.0,17.0,13.833333333333334,3.371448748930742,11.366666666666665
6-4-4,5,9,115,106,8.0,16.0,11.777777777777779,3.3458099833141217,11.194444444444443
6-4-4,50,5,78,73,5.0,17.0,14.6,5.366563145999495,28.8
6-4-4,51,7,112,105,11.0,17.0,15.0,2.0,4.0
6-4-4,52,7,101,94,10.0,19.0,13.428571428571429,3.505098327538656,12.285714285714285
6-4-4,53,5,69,64,11.0,17.0,12.8,2.4899799195977463,6.199999999999999
6-4-4,54,6,83,77,10.0,16.0,12.833333333333334,2.3166067138525404,5.366666666666666
6-4-4,55,4,63,59,10.0,19.0,14.75,4.031128874149275,16.25
6-4-4,56,8,109,101,10.0,17.0,12.625,2.7222627143085005,7.410714285714286
6-4-4,57,4,63,59,9.0,19.0,14.75,4.349329450233296,18.916666666666668
6-4-4,58,7,128,121,15.0,19.0,17.285714285714285,1.7043362064926932,2.9047619047619047
6-4-4,59,6,105,99,14.0,17.0,16.5,1.224744871391589,1.5
6-4-4,6,4,72,68,16.0,18.0,17.0,0.816496580927726,0.6666666666666666
6-4-4,60,7,90,83,8.0,17.0,11.857142857142858,3.7606990231680526,14.142857142857144
6-4-4,61,6,76,70,9.0,15.0,11.666666666666666,1.96638416050035,3.8666666666666663
6-4-4,62,5,74,69,11.0,18.0,13.8,3.8340579025361627,14.7
6-4-4,63,4,66,62,11.0,19.0,15.5,3.696845502136472,13.666666666666666
6-4-4,64,6,83,77,11.0,15.0,12.833333333333334,1.6020819787597222,2.5666666666666673
6-4-4,65,7,100,93,4.0,18.0,13.285714285714286,6.421689437998014,41.23809523809524
6-4-4,67,5,92,87,17.0,18.0,17.4,0.5477225575051661,0.3
6-4-4,68,5,77,72,12.0,18.0,14.4,2.6076809620810595,6.8
6-4-4,69,3,66,63,21.0,21.0,21.0,0.0,0.0
6-4-4,7,7,90,83,4.0,17.0,11.857142857142858,5.610364558225292,31.476190476190478
6-4-4,70,3,59,56,17.0,22.0,18.666666666666668,2.886751345948129,8.333333333333334
6-4-4,71,6,85,79,10.0,16.0,13.166666666666666,2.228601953392904,4.966666666666667
6-4-4,72,7,98,91,10.0,17.0,13.0,2.7688746209726918,7.666666666666667
6-4-4,73,3,66,63,20.0,22.0,21.0,1.0,1.0
6-4-4,74,3,62,59,17.0,21.0,19.666666666666668,2.3094010767585034,5.333333333333334
6-4-4,75,5,96,91,17.0,20.0,18.2,1.3038404810405297,1.7000000000000002
6-4-4,76,5,80,75,10.0,20.0,15.0,4.301162633521313,18.5
6-4-4,77,5,82,77,14.0,17.0,15.4,1.3416407864998738,1.8
6-4-4,78,8,83,75,6.0,15.0,9.375,3.2486260832190936,10.553571428571429
6-4-4,79,7,89,82,10.0,13.0,11.714285714285714,1.1126972805283735,1.238095238095238
6-4-4,8,7,82,75,10.0,11.0,10.714285714285714,0.48795003647426666,0.23809523809523814
6-4-4,80,3,51,48,12.0,19.0,16.0,3.605551275463989,13.0
6-4-4,81,7,110,103,12.0,16.0,14.714285714285714,1.889822365046136,3.571428571428571
6-4-4,82,7,78,71,4.0,15.0,10.142857142857142,3.8047589248453675,14.476190476190476
6-4-4,83,7,81,74,5.0,14.0,10.571428571428571,3.8668308667927223,14.952380952380954
6-4-4,84,4,81,77,16.0,21.0,19.25,2.362907813126304,5.583333333333333
6-4-4,85,3,64,61,18.0,22.0,20.333333333333332,2.081665999466133,4.333333333333334
6-4-4,86,5,66,61,9.0,17.0,12.2,3.3466401061363023,11.2
6-4-4,88,6,91,85,12.0,16.0,14.166666666666666,1.4719601443879746,2.166666666666667
6-4-4,89,4,76,72,12.0,21.0,18.0,4.08248290463863,16.666666666666668
6-4-4,9,3,50,47,12.0,21.0,15.666666666666666,4.725815626252608,22.333333333333332
6-4-4,90,6,77,71,5.0,19.0,11.833333333333334,5.671566509057852,32.16666666666667
6-4-4,91,6,105,99,15.0,17.0,16.5,0.8366600265340756,0.7
6-4-4,92,6,87,81,9.0,17.0,13.5,3.7815340802378077,14.3
6-4-4,93,8,93,85,7.0,16.0,10.625,3.543101950067402,12.553571428571429
6-4-4,94,4,65,61,5.0,20.0,15.25,6.898067362191626,47.583333333333336
6-4-4,95,5,71,66,11.0,17.0,13.2,2.2803508501982757,5.199999999999999
6-4-4,96,4,82,78,17.0,21.0,19.5,1.9148542155126762,3.6666666666666665
6-4-4,97,5,87,82,11.0,20.0,16.4,3.7815340802378077,14.3
6-4-4,98,8,107,99,6.0,16.0,12.375,4.033343171967536,16.267857142857142
6-4-4,99,4,70,66,12.0,21.0,16.5,4.654746681256314,21.666666666666668
8-4-4,1,6,139,133,19.0,26.0,22.166666666666668,2.316606713852541,5.366666666666667
8-4-4,10,9,160,151,11.0,23.0,16.77777777777778,5.093568929978709,25.944444444444443
8-4-4,100,9,155,146,13.0,19.0,16.22222222222222,1.7873008824606014,3.1944444444444446
8-4-4,11,10,143,133,7.0,20.0,13.3,5.165053511608353,26.67777777777778
8-4-4,12,8,164,156,11.0,26.0,19.5,7.151423434733616,51.142857142857146
8-4-4,13,10,84,74,3.0,14.0,7.4,2.8362729848243533,8.044444444444446
8-4-4,14,5,93,88,14.0,24.0,17.6,4.979959839195493,24.799999999999997
8-4-4,15,11,207,196,13.0,20.0,17.818181818181817,2.040499047693079,4.163636363636362
8-4-4,16,9,138,129,5.0,20.0,14.333333333333334,5.361902647381805,28.750000000000004
8-4-4,17,10,165,155,9.0,20.0,15.5,3.92286743197994,15.38888888888889
8-4-4,18,8,174,166,18.0,23.0,20.75,2.052872551885702,4.214285714285714
8-4-4,19,9,167,158,7.0,24.0,17.555555555555557,6.385748020222672,40.77777777777778
8-4-4,2,7,126,119,11.0,24.0,17.0,6.0553007081949835,36.666666666666664
8-4-4,20,10,140,130,7.0,21.0,13.0,4.9216076867444665,24.22222222222222
8-4-4,21,7,140,133,11.0,23.0,19.0,4.358898943540674,19.0
8-4-4,22,4,104,100,19.0,29.0,25.0,4.898979485566356,24.0
8-4-4,23,6,116,110,6.0,22.0,18.333333333333332,6.21825270205921,38.66666666666667
8-4-4,24,6,122,116,14.0,23.0,19.333333333333332,3.6147844564602556,13.066666666666666
8-4-4,25,6,121,115,9.0,26.0,19.166666666666668,7.985403350280227,63.766666666666666
8-4-4,26,6,127,121,19.0,23.0,20.166666666666668,1.4719601443879746,2.166666666666667
8-4-4,28,10,165,155,9.0,19.0,15.5,4.576510072581994,20.944444444444443
8-4-4,29,9,162,153,11.0,21.0,17.0,2.9154759474226504,8.5
8-4-4,3,5,80,75,7.0,26.0,15.0,8.689073598491383,75.5
8-4-4,30,5,119,114,15.0,27.0,22.8,4.919349550499538,24.200000000000003
8-4-4,31,7,134,127,11.0,21.0,18.142857142857142,3.7606990231680526,14.142857142857144
8-4-4,32,9,163,154,15.0,19.0,17.11111111111111,1.5365907428821477,2.3611111111111107
8-4-4,33,8,105,97,5.0,22.0,12.125,6.490377492873585,42.125
8-4-4,34,9,136,127,4.0,21.0,14.11111111111111,7.6720995243226024,58.8611111111111
8-4-4,35,10,209,199,12.0,24.0,19.9,4.38304815295373,19.21111111111111
8-4-4,36,6,137,131,19.0,24.0,21.833333333333332,1.7224014243685086,2.9666666666666672
8-4-4,37,9,137,128,9.0,17.0,14.222222222222221,2.6352313834736494,6.944444444444445
8-4-4,38,5,128,123,22.0,27.0,24.6,1.9493588689617927,3.8
8-4-4,39,7,108,101,5.0,22.0,14.428571428571429,7.184639700016113,51.61904761904762
8-4-4,4,8,157,149,13.0,22.0,18.625,3.583194903195431,12.839285714285714
8-4-4,40,6,128,122,17.0,26.0,20.333333333333332,3.386246693120078,11.466666666666665
8-4-4,41,12,159,147,3.0,18.0,12.25,6.621246792780729,43.84090909090909
8-4-4,42,6,134,128,20.0,23.0,21.333333333333332,1.0327955589886446,1.0666666666666669
8-4-4,43,5,110,105,15.0,27.0,21.0,4.636809247747852,21.5
8-4-4,44,7,112,105,6.0,24.0,15.0,7.14142842854285,51.0
8-4-4,45,8,142,134,8.0,23.0,16.75,6.819090848492928,46.5
8-4-4,46,5,132,127,22.0,28.0,25.4,3.1304951684997055,9.799999999999999
8-4-4,47,10,138,128,5.0,20.0,12.8,6.106462878695726,37.28888888888889
8-4-4,48,7,134,127,16.0,23.0,18.142857142857142,2.410295378065479,5.809523809523809
8-4-4,49,6,124,118,17.0,22.0,19.666666666666668,1.632993161855452,2.666666666666667
8-4-4,5,8,147,139,13.0,21.0,17.375,3.420004177106889,11.696428571428571
8-4-4,50,6,131,125,14.0,24.0,20.833333333333332,3.6560452221856705,13.366666666666669
8-4-4,51,12,199,187,11.0,17.0,15.583333333333334,1.8319554050414564,3.3560606060606064
8-4-4,52,9,161,152,12.0,21.0,16.88888888888889,3.586239131891669,12.861111111111112
8-4-4,53,9,152,143,11.0,20.0,15.88888888888889,3.822448313726572,14.611111111111112
8-4-4,54,6,149,143,19.0,27.0,23.833333333333332,3.430257521916783,11.766666666666667
8-4-4,55,6,118,112,15.0,23.0,18.666666666666668,4.033195589934446,16.26666666666667
8-4-4,56,9,166,157,13.0,21.0,17.444444444444443,2.8333333333333335,8.027777777777779
8-4-4,57,9,143,134,5.0,23.0,14.88888888888889,6.253887679764573,39.111111111111114
8-4-4,58,7,138,131,10.0,23.0,18.714285714285715,4.3094580368566735,18.571428571428573
8-4-4,6,8,144,136,9.0,23.0,17.0,5.42481072744215,29.428571428571427
8-4-4,60,9,116,107,7.0,19.0,11.88888888888889,4.371625682868001,19.111111111111114
8-4-4,61,12,147,135,6.0,16.0,11.25,4.266678503771459,18.204545454545453
8-4-4,62,9,120,111,8.0,19.0,12.333333333333334,4.415880433163923,19.499999999999996
8-4-4,63,12,167,155,7.0,18.0,12.916666666666668,4.79504163093755,22.99242424242424
8-4-4,64,11,195,184,13.0,18.0,16.727272727272727,1.7372915179041821,3.018181818181817
8-4-4,65,7,147,140,14.0,24.0,20.0,3.958114029012639,15.666666666666666
8-4-4,66,8,168,160,17.0,23.0,20.0,2.0,4.0
8-4-4,67,11,164,153,9.0,19.0,13.90909090909091,3.9358492210587914,15.490909090909094
8-4-4,68,5,107,102,15.0,26.0,20.4,4.722287581247038,22.3
8-4-4,69,9,159,150,9.0,19.0,16.666666666666668,3.1224989991991987,9.749999999999998
8-4-4,7,5,123,118,22.0,26.0,23.6,1.6733200530681511,2.8000000000000003
8-4-4,70,7,127,120,12.0,23.0,17.142857142857142,4.220133150686577,17.80952380952381
8-4-4,71,7,129,122,10.0,23.0,17.428571428571427,5.411627692821661,29.28571428571429
8-4-4,72,5,118,113,14.0,27.0,22.6,5.176871642217914,26.799999999999997
8-4-4,73,5,123,118,22.0,26.0,23.6,1.816590212458495,3.3
8-4-4,74,7,147,140,13.0,23.0,20.0,3.5118845842842465,12.333333333333334
8-4-4,75,9,117,108,8.0,21.0,12.0,5.123475382979799,26.25
8-4-4,76,8,109,101,3.0,19.0,12.625,6.3905622377288305,40.839285714285715
8-4-4,77,7,165,158,21.0,24.0,22.571428571428573,1.1338934190276817,1.2857142857142858
8-4-4,78,6,127,121,10.0,26.0,20.166666666666668,5.741660619251774,32.96666666666666
8-4-4,8,7,146,139,10.0,23.0,19.857142857142858,4.525062483125562,20.476190476190474
8-4-4,80,8,139,131,7.0,23.0,16.375,6.7175144212722016,45.125
8-4-4,81,13,202,189,10.0,18.0,14.538461538461538,2.7268841992093167,7.435897435897435
8-4-4,82,7,129,122,12.0,21.0,17.428571428571427,3.4572215654165053,11.95238095238095
8-4-4,83,8,136,128,13.0,19.0,16.0,2.9760952365713798,8.857142857142858
8-4-4,84,4,112,108,20.0,30.0,27.0,4.69041575982343,22.0
8-4-4,85,9,173,164,16.0,22.0,18.22222222222222,2.635231383473649,6.944444444444442
8-4-4,86,7,162,155,13.0,25.0,22.142857142857142,4.140393356054125,17.142857142857142
8-4-4,87,9,172,163,16.0,21.0,18.11111111111111,1.7638342073763935,3.1111111111111107
8-4-4,88,9,140,131,8.0,24.0,14.555555555555555,7.51849571242664,56.52777777777777
8-4-4,89,11,121,110,6.0,15.0,10.0,3.03315017762062,9.2
8-4-4,90,9,165,156,11.0,21.0,17.333333333333332,3.0413812651491097,9.25
8-4-4,91,7,166,159,21.0,24.0,22.714285714285715,1.3801311186847083,1.9047619047619044
8-4-4,92,5,108,103,15.0,24.0,20.6,3.646916505762094,13.3
8-4-4,93,7,116,109,3.0,22.0,15.571428571428571,8.67673407946298,75.28571428571428
8-4-4,94,6,138,132,16.0,27.0,22.0,4.732863826479693,22.4
8-4-4,95,7,128,121,11.0,22.0,17.285714285714285,4.990467102863408,24.9047619047619
8-4-4,96,7,165,158,19.0,26.0,22.571428571428573,3.408672412985387,11.61904761904762
8-4-4,97,12,222,210,14.0,20.0,17.5,2.1105794120443453,4.454545454545454
8-4-4,98,5,97,92,12.0,22.0,18.4,3.911521443121589,15.299999999999997
8-4-4,99,8,119,111,5.0,21.0,13.875,5.693040864574423,32.410714285714285
